time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.2400000000000024,-2.72273780477,-4.74506768014,19.8106045275,6.05978985137,0.241529634456,0.0,-3.16690810134,-4.45376901516,4.71387101675,-0.0631684677733,0.0307042260886,0.0,441.5861538327608,440.90865565753086,444.8810985164762,441.7462011991387
3.3000000000000025,-2.9170594206,-5.01649293426,20.0921890837,6.05566529138,0.243157471517,0.0,-3.31066021165,-4.59415726686,4.67189448362,-0.0832417952964,0.0188045294377,0.0,439.5024013488564,438.5149813327959,439.7917084091143,438.12173988950616
3.3600000000000025,-3.11980339953,-5.29621804511,20.3702504905,6.0505437908,0.244064799867,0.0,-3.44763743215,-4.73053749059,4.59657857888,-0.0899651246956,0.00649497180208,0.0,429.2345764551028,428.18832514034045,428.5672929226618,427.98899765537374
3.4200000000000026,-3.3315315733,-5.58491835647,20.6466166185,6.04534994321,0.244295636407,0.0,-3.60995793086,-4.89330738466,4.61484106815,-0.0805112080543,-0.00205810723602,0.0,461.0422150499863,460.36573655002496,459.6449745365026,460.3877917500386
3.4800000000000026,-3.55331656646,-5.88378911756,20.925175917,6.04052248399,0.244440191952,0.0,-3.78279127637,-5.0694968757,4.66946819152,-0.0803508260537,0.010110623351,0.0,472.5668861634372,473.50411542243165,474.19066099347424,474.19821716046914
3.5400000000000027,-3.78604128693,-6.19388301248,21.209070813,6.03604848924,0.244925260814,0.0,-3.97456685039,-5.26733688753,4.79223279745,-0.0649742462457,0.0036883500093,0.0,497.67185714961056,497.2013464035008,495.33638741624964,496.4622984902129
3.6000000000000028,-4.02949942847,-6.51518618212,21.4971516204,6.03228675586,0.244707628533,0.0,-4.14068412453,-5.44316347794,4.80963753868,-0.0584904997111,-0.0252260950341,0.0,467.5403024113264,465.2815969239959,467.33687918016034,467.83946140978844
3.660000000000003,-4.28191597139,-6.84612531466,21.7822498914,6.02860819071,0.243642408627,0.0,-4.27330702639,-5.58866944752,4.69365859778,-0.06764245451,-0.00591684221063,0.0,423.1216971093832,424.7812572911021,424.44522370569064,423.65591550288343
3.720000000000003,-4.54246256762,-7.18605254157,22.060956772,6.02414931946,0.243434139088,0.0,-4.4117186874,-5.74278604362,4.59639751646,-0.0930123265131,0.0010195410458,0.0,430.14523003962364,430.7324617243571,431.83993996398823,429.6891798943684
3.780000000000003,-4.81238312397,-7.53641994606,22.3378284741,6.01874477876,0.243995586105,0.0,-4.58561038416,-5.93664692185,4.63155503951,-0.0847721059421,0.0222703402793,0.0,473.8896668752246,475.5206507504783,474.84898068497137,475.47459304710134
